"buyer_id","buyer_nickname","total_orders","total_spent","first_purchase","last_purchase","unique_products","is_repeat_buyer"
"213153294","JUMILLADANIEL","1","14900","2025-12-04T12:55:23.000-04:00","2025-12-04T12:55:23.000-04:00","1","NO"
"357050296","MUHO7931202","1","3900","2025-12-04T12:54:33.000-04:00","2025-12-04T12:54:33.000-04:00","1","NO"
"832245045","APALDETTINICOLAS20210928230452","1","47586","2025-12-04T12:40:17.000-04:00","2025-12-04T12:40:17.000-04:00","1","NO"
"1319221562","TISEIRASTELLA20230308092234","1","49999","2025-12-04T12:37:45.000-04:00","2025-12-04T12:37:45.000-04:00","1","NO"
"555001453","HEIDYOSNAIRYSVILLALOBOSFUENM","2","47899","2025-12-04T12:34:30.000-04:00","2025-12-04T12:34:30.000-04:00","2","YES"
"208180604","BEPA5526964","1","3958","2025-12-04T12:32:47.000-04:00","2025-12-04T12:32:47.000-04:00","1","NO"
"1035438627","NOLU7647241","1","65900","2025-12-04T12:23:14.000-04:00","2025-12-04T12:23:14.000-04:00","1","NO"
"315592867","SCOS1662385","1","22400","2025-12-04T12:25:32.000-04:00","2025-12-04T12:25:32.000-04:00","1","NO"
"1973902685","AR20240903185802","1","131900","2025-12-04T12:20:34.000-04:00","2025-12-04T12:20:34.000-04:00","1","NO"
"95602520","MAXIMUS_95","1","10900","2025-12-04T12:20:52.000-04:00","2025-12-04T12:20:52.000-04:00","1","NO"
"553277470","CRISTIANSOLAGASTUA","1","14900","2025-12-04T12:20:08.000-04:00","2025-12-04T12:20:08.000-04:00","1","NO"
"146697136","DOHE5284492","1","49000","2025-12-04T12:19:21.000-04:00","2025-12-04T12:19:21.000-04:00","1","NO"
"288908783","MAMI1409202","1","40300","2025-12-04T12:19:37.000-04:00","2025-12-04T12:19:37.000-04:00","1","NO"
"109904912","DOROTEO_ANA","1","23000","2025-12-04T12:18:42.000-04:00","2025-12-04T12:18:42.000-04:00","1","NO"
"315708457","DACCIAVOLU348","1","42500","2025-12-04T12:17:36.000-04:00","2025-12-04T12:17:36.000-04:00","1","NO"
"366024606","PATRICIAANDREAFALBO","1","23000","2025-12-04T12:16:34.000-04:00","2025-12-04T12:16:34.000-04:00","1","NO"
"414174605","SAJU5121263","1","23000","2025-12-04T12:14:18.000-04:00","2025-12-04T12:14:18.000-04:00","1","NO"
"766034937","DIEGOGUSTAVOPINTOS","1","32999","2025-12-04T11:59:41.000-04:00","2025-12-04T11:59:41.000-04:00","1","NO"
"232414503","ROMEROGISELE87","1","27900","2025-12-04T11:54:19.000-04:00","2025-12-04T11:54:19.000-04:00","1","NO"
"182276241","SEBASTIANPELOC","1","14500","2025-12-04T11:52:42.000-04:00","2025-12-04T11:52:42.000-04:00","1","NO"
"265124448","PSCONFORTI2013","1","32999","2025-12-04T11:47:14.000-04:00","2025-12-04T11:47:14.000-04:00","1","NO"
"2235343671","RF20250128125826","1","23000","2025-12-04T11:42:10.000-04:00","2025-12-04T11:42:10.000-04:00","1","NO"
"272564214","MAJOGONZALEZBIOT","1","32999","2025-12-04T11:34:46.000-04:00","2025-12-04T11:34:46.000-04:00","1","NO"
"152800460","COMA1707929","1","49999","2025-12-04T11:33:33.000-04:00","2025-12-04T11:33:33.000-04:00","1","NO"
"23676130","D.DESIPIO","1","14900","2025-12-04T11:31:45.000-04:00","2025-12-04T11:31:45.000-04:00","1","NO"
"229842332","JPASTUTO","1","127900","2025-12-04T11:28:56.000-04:00","2025-12-04T11:28:56.000-04:00","1","NO"
"565128180","MOIL434812","2","85000","2025-12-04T11:19:13.000-04:00","2025-12-04T11:28:18.000-04:00","1","YES"
"318032233","DIJU7108944","1","349000","2025-12-04T11:26:49.000-04:00","2025-12-04T11:26:49.000-04:00","1","NO"
"619760102","MELINAYOST20211118015557","1","49000","2025-12-04T11:22:43.000-04:00","2025-12-04T11:22:43.000-04:00","1","NO"
"86479915","GRISI74","1","17900","2025-12-04T11:20:35.000-04:00","2025-12-04T11:20:35.000-04:00","1","NO"
"116794845","MARCOSFLORES946","1","25900","2025-12-04T11:20:42.000-04:00","2025-12-04T11:20:42.000-04:00","1","NO"
"487706580","MATIASDELANAVA","1","147500","2025-12-04T11:18:04.000-04:00","2025-12-04T11:18:04.000-04:00","1","NO"
"23767906","CHICHE_S","1","25900","2025-12-04T11:17:31.000-04:00","2025-12-04T11:17:31.000-04:00","1","NO"
"733741251","CIROMUTTO","1","3900","2025-12-04T11:16:27.000-04:00","2025-12-04T11:16:27.000-04:00","1","NO"
"93273873","PAITOMAN","1","19800","2025-12-04T11:08:20.000-04:00","2025-12-04T11:08:20.000-04:00","1","NO"
"580421594","MOIG2734511","1","65900","2025-12-04T11:07:12.000-04:00","2025-12-04T11:07:12.000-04:00","1","NO"
"126905420","FRANCOIVANPACHECO","1","19800","2025-12-04T10:56:28.000-04:00","2025-12-04T10:56:28.000-04:00","1","NO"
"118653566","DIEGOCONTI573","1","29800","2025-12-04T10:54:08.000-04:00","2025-12-04T10:54:08.000-04:00","1","NO"
"209304577","VERONICAPRINA","1","32999","2025-12-04T10:51:49.000-04:00","2025-12-04T10:51:49.000-04:00","1","NO"
"3035729742","CH20251202142421","1","29800","2025-12-04T10:51:48.000-04:00","2025-12-04T10:51:48.000-04:00","1","NO"
"425575263","FER-MAT2014","1","25900","2025-12-04T10:41:21.000-04:00","2025-12-04T10:41:21.000-04:00","1","NO"
"498611000","AGGA3439484","1","40300","2025-12-04T10:39:09.000-04:00","2025-12-04T10:39:09.000-04:00","1","NO"
"1346414511","DEDOMENICHIBEATRIZ202304051717","1","29800","2025-12-04T10:39:26.000-04:00","2025-12-04T10:39:26.000-04:00","1","NO"
"128003377","AGUSTINAPASCHETTA","1","32999","2025-12-04T10:36:08.000-04:00","2025-12-04T10:36:08.000-04:00","1","NO"
"1052785497","AEDCHBGFCHGFDBAE","2","65298","2025-12-04T10:33:30.000-04:00","2025-12-04T10:33:30.000-04:00","2","YES"
"244033821","MEJO1157450","1","14900","2025-12-04T10:33:30.000-04:00","2025-12-04T10:33:30.000-04:00","1","NO"
"267521218","SULE6010568","1","32999","2025-12-04T10:30:17.000-04:00","2025-12-04T10:30:17.000-04:00","1","NO"
"358730673","GOJU7364791","1","55000","2025-12-04T10:30:25.000-04:00","2025-12-04T10:30:25.000-04:00","1","NO"
"166976738","JENIFERBECCAGLIA","2","43332","2025-11-22T20:23:06.000-04:00","2025-12-04T10:28:27.000-04:00","1","YES"
"313579595","ESTO3223877","1","65900","2025-12-04T10:27:55.000-04:00","2025-12-04T10:27:55.000-04:00","1","NO"
"62511520","DELACRUZALEJANDRO02","1","25900","2025-12-04T10:23:54.000-04:00","2025-12-04T10:23:54.000-04:00","1","NO"
"142831433","RAFAELLOPEZ727","1","89500","2025-12-04T10:23:14.000-04:00","2025-12-04T10:23:14.000-04:00","1","NO"
"6750865","RIPPER GROWSHOP","1","65900","2025-12-04T10:21:11.000-04:00","2025-12-04T10:21:11.000-04:00","1","NO"
"386744914","JUANCARLOSELIZONDOARIAS","1","361499","2025-12-04T10:20:01.000-04:00","2025-12-04T10:20:01.000-04:00","1","NO"
"417532800","ISVI301846","2","65998","2025-12-04T10:13:57.000-04:00","2025-12-04T10:13:57.000-04:00","1","YES"
"92071742","PINOGFG","1","32900","2025-12-04T10:11:25.000-04:00","2025-12-04T10:11:25.000-04:00","1","NO"
"110404290","TINCHONOGUERA","1","65900","2025-12-04T10:08:36.000-04:00","2025-12-04T10:08:36.000-04:00","1","NO"
"268912084","LUCASMATIASHUTMACHER","1","29000","2025-12-04T10:03:32.000-04:00","2025-12-04T10:03:32.000-04:00","1","NO"
"399153352","VIEIRAMARAFERNANDA","1","14900","2025-12-04T10:00:57.000-04:00","2025-12-04T10:00:57.000-04:00","1","NO"
"158943142","CARLAGAGLIANO","1","29000","2025-12-04T10:00:11.000-04:00","2025-12-04T10:00:11.000-04:00","1","NO"
"75391097","NATALIA_E_S","1","32900","2025-12-04T09:58:25.000-04:00","2025-12-04T09:58:25.000-04:00","1","NO"
"75084872","ROBERTOLUPIANEZ","1","170000","2025-12-04T09:57:30.000-04:00","2025-12-04T09:57:30.000-04:00","1","NO"
"147294115","SUMA5175273","1","20500","2025-12-04T09:50:00.000-04:00","2025-12-04T09:50:00.000-04:00","1","NO"
"29576902","ETHEL_ROM","2","42899","2025-12-04T09:50:10.000-04:00","2025-12-04T09:50:10.000-04:00","2","YES"
"512951780","LAURAIBARRA12","2","37500","2025-12-04T09:47:43.000-04:00","2025-12-04T09:47:43.000-04:00","2","YES"
"1474276752","VILLEGASCARMINIA20230908093812","1","49000","2025-12-04T09:45:47.000-04:00","2025-12-04T09:45:47.000-04:00","1","NO"
"567611394","GUVA5181795","1","40300","2025-12-04T09:44:43.000-04:00","2025-12-04T09:44:43.000-04:00","1","NO"
"1880362894","MM20240629190506","1","49000","2025-12-04T09:44:33.000-04:00","2025-12-04T09:44:33.000-04:00","1","NO"
"614251020","ALRO4500066","1","6930","2025-12-04T09:44:27.000-04:00","2025-12-04T09:44:27.000-04:00","1","NO"
"460295897","BARAKATFRANCO","1","85796","2025-12-04T09:40:42.000-04:00","2025-12-04T09:40:42.000-04:00","1","NO"
"159420162","AMALIARAIMUNDO28","1","32999","2025-12-04T09:40:20.000-04:00","2025-12-04T09:40:20.000-04:00","1","NO"
"828243367","JORGEOMARACARISTOJORGEOMAR","1","23000","2025-12-04T09:39:28.000-04:00","2025-12-04T09:39:28.000-04:00","1","NO"
"1636158338","COAL20240112124459","1","32999","2025-12-04T09:35:38.000-04:00","2025-12-04T09:35:38.000-04:00","1","NO"
"143442883","MARIAPICONE","1","29000","2025-12-04T09:27:34.000-04:00","2025-12-04T09:27:34.000-04:00","1","NO"
"150968841","BANA9552614","2","240000","2025-12-04T09:07:45.000-04:00","2025-12-04T09:15:21.000-04:00","1","YES"
"20798933","MATI GALLO88","1","65900","2025-12-04T09:11:19.000-04:00","2025-12-04T09:11:19.000-04:00","1","NO"
"592248724","REDECILLAROSARIO","1","32999","2025-12-04T09:09:15.000-04:00","2025-12-04T09:09:15.000-04:00","1","NO"
"35241583","MAGDALUZ2010","1","68900","2025-12-04T09:02:09.000-04:00","2025-12-04T09:02:09.000-04:00","1","NO"
"34659079","SILVIACARDIELLO","1","67000","2025-12-04T08:40:52.000-04:00","2025-12-04T08:40:52.000-04:00","1","NO"
"563982511","JULIOROMEROBONOMI","1","65900","2025-12-04T08:37:16.000-04:00","2025-12-04T08:37:16.000-04:00","1","NO"
"116930477","JOSEDANIELALARCON","1","26950","2025-12-04T08:35:41.000-04:00","2025-12-04T08:35:41.000-04:00","1","NO"
"471511003","MATIAS LEDES","1","280000","2025-12-04T08:29:31.000-04:00","2025-12-04T08:29:31.000-04:00","1","NO"
"59011610","VILLALBALOPEZ3625","1","32999","2025-12-04T08:27:15.000-04:00","2025-12-04T08:27:15.000-04:00","1","NO"
"24576271","DAVIRT2010","1","3958","2025-12-04T08:19:32.000-04:00","2025-12-04T08:19:32.000-04:00","1","NO"
"1108419411","CIDRONFACUNDO20220417213145","1","14500","2025-12-04T08:16:22.000-04:00","2025-12-04T08:16:22.000-04:00","1","NO"
"49050436","GALE666","1","49000","2025-12-04T08:07:15.000-04:00","2025-12-04T08:07:15.000-04:00","1","NO"
"268733968","GABRIELAFRINO","1","32999","2025-12-04T08:06:12.000-04:00","2025-12-04T08:06:12.000-04:00","1","NO"
"131788050","SOFIAOCHOA926","3","54500","2025-12-04T08:02:22.000-04:00","2025-12-04T08:02:22.000-04:00","1","YES"
"799171","BENTZVI","1","581000","2025-12-04T07:54:03.000-04:00","2025-12-04T07:54:03.000-04:00","1","NO"
"159424838","FECA32865","1","25900","2025-12-04T07:51:28.000-04:00","2025-12-04T07:51:28.000-04:00","1","NO"
"62499810","CRISMUSTAINE","1","26950","2025-12-04T07:48:39.000-04:00","2025-12-04T07:48:39.000-04:00","1","NO"
"1137946886","VANORENERINA20220606231614","1","350000","2025-12-04T07:44:04.000-04:00","2025-12-04T07:44:04.000-04:00","1","NO"
"314837858","LIFL140268","1","67000","2025-12-04T07:40:43.000-04:00","2025-12-04T07:40:43.000-04:00","1","NO"
"59391658","MARIEÇ","1","39900","2025-12-04T07:33:02.000-04:00","2025-12-04T07:33:02.000-04:00","1","NO"
"20669290","MAAG9870299","1","65900","2025-12-04T07:23:11.000-04:00","2025-12-04T07:23:11.000-04:00","1","NO"
"256998352","CONCEPCINAZUCENA","1","14500","2025-12-04T07:15:30.000-04:00","2025-12-04T07:15:30.000-04:00","1","NO"
"829217810","BCADHEFGDAHFBECG20230128111620","1","142000","2025-12-04T06:57:14.000-04:00","2025-12-04T06:57:14.000-04:00","1","NO"
"41808119","MACHULELA","1","14900","2025-12-04T06:52:22.000-04:00","2025-12-04T06:52:22.000-04:00","1","NO"
"319820320","MARCELAMUDRA14","1","10900","2025-12-04T06:50:32.000-04:00","2025-12-04T06:50:32.000-04:00","1","NO"
"84432945","MARIANDAGUIRRE2005","1","32900","2025-12-04T06:14:42.000-04:00","2025-12-04T06:14:42.000-04:00","1","NO"
"114651981","IVATORCIVIA","2","47899","2025-12-04T06:00:27.000-04:00","2025-12-04T06:00:27.000-04:00","2","YES"
"830430010","SOLEDADLIVIERO","1","32999","2025-12-04T05:58:41.000-04:00","2025-12-04T05:58:41.000-04:00","1","NO"
"494669040","PABLODANIELCORIERI","1","280000","2025-12-04T05:57:13.000-04:00","2025-12-04T05:57:13.000-04:00","1","NO"
"499317718","DEVOTOGRACIELAINES","1","32999","2025-12-04T05:49:29.000-04:00","2025-12-04T05:49:29.000-04:00","1","NO"
"186401512","FEDA6763790","1","32900","2025-12-04T05:37:35.000-04:00","2025-12-04T05:37:35.000-04:00","1","NO"
"2958376049","RD20251031085544","1","14900","2025-12-04T05:28:31.000-04:00","2025-12-04T05:28:31.000-04:00","1","NO"
"707644279","ARIASMARCELO20210128020504","1","14900","2025-12-04T05:12:23.000-04:00","2025-12-04T05:12:23.000-04:00","1","NO"
"337210542","CALE1184569","2","307800","2025-11-30T11:37:06.000-04:00","2025-12-04T05:11:56.000-04:00","1","YES"
"360103599","MMOLINARI1978","2","42899","2025-12-04T03:19:41.000-04:00","2025-12-04T03:22:32.000-04:00","2","YES"
"1692457892","SACA20240220121700","1","49000","2025-12-04T01:18:24.000-04:00","2025-12-04T01:18:24.000-04:00","1","NO"
"171545597","CATUCHO91","1","23000","2025-12-04T01:07:10.000-04:00","2025-12-04T01:07:10.000-04:00","1","NO"
"1227822645","DEJOSE20221029140432","1","38824","2025-12-04T00:30:33.000-04:00","2025-12-04T00:30:33.000-04:00","1","NO"
"485982607","ANALISATONINI","2","47899","2025-12-04T00:19:08.000-04:00","2025-12-04T00:19:08.000-04:00","2","YES"
"46109863","BEL.JOSEPHINE","1","25900","2025-12-04T00:12:32.000-04:00","2025-12-04T00:12:32.000-04:00","1","NO"
"412680297","GERAECU30","1","280000","2025-12-04T00:07:16.000-04:00","2025-12-04T00:07:16.000-04:00","1","NO"
"98568576","MERYSUR21","2","52799","2025-12-04T00:03:59.000-04:00","2025-12-04T00:03:59.000-04:00","2","YES"
"473233062","DANIESOSA825","1","65900","2025-12-03T23:49:30.000-04:00","2025-12-03T23:49:30.000-04:00","1","NO"
"15181959","MANONINO2007","1","349000","2025-12-03T23:23:13.000-04:00","2025-12-03T23:23:13.000-04:00","1","NO"
"1159371979","MONTAÑOKEVIN2022","1","3900","2025-12-03T23:19:41.000-04:00","2025-12-03T23:19:41.000-04:00","1","NO"
"361618179","EMMAKLUSCH","1","65900","2025-12-03T23:00:28.000-04:00","2025-12-03T23:00:28.000-04:00","1","NO"
"209300930","EMILIACUMAUDO","1","21390","2025-12-03T22:55:58.000-04:00","2025-12-03T22:55:58.000-04:00","1","NO"
"277492255","SUSANAROSSI2010","1","30689","2025-12-03T22:49:08.000-04:00","2025-12-03T22:49:08.000-04:00","1","NO"
"75784120","NACHITOEPELDE","1","58125","2025-12-03T22:47:14.000-04:00","2025-12-03T22:47:14.000-04:00","1","NO"
"57995664","MP COMPETICION","1","260400","2025-12-03T22:36:32.000-04:00","2025-12-03T22:36:32.000-04:00","1","NO"
"1102034964","DIAZLEONEL20220405221124","1","172050","2025-12-03T22:33:24.000-04:00","2025-12-03T22:33:24.000-04:00","1","NO"
"91195406","TIOMARIO2","2","7916","2025-12-02T12:09:24.000-04:00","2025-12-03T22:30:53.000-04:00","1","YES"
"174129259","PAOLINAJOAQUINA","1","23000","2025-12-03T22:16:27.000-04:00","2025-12-03T22:16:27.000-04:00","1","NO"
"59884410","MARQUEREJETA","2","60389","2025-12-03T22:08:41.000-04:00","2025-12-03T22:08:41.000-04:00","2","YES"
"235095226","SARMIENTOLENN","2","40589","2025-12-03T22:03:09.000-04:00","2025-12-03T22:03:09.000-04:00","2","YES"
"181393202","SERAPIEX","1","3900","2025-12-03T22:00:04.000-04:00","2025-12-03T22:00:04.000-04:00","1","NO"
"1507672132","MARQUEZALAN20231010145127","1","3900","2025-12-03T21:57:32.000-04:00","2025-12-03T21:57:32.000-04:00","1","NO"
"224058911","ANACLARABERGERO","1","260400","2025-12-03T21:53:22.000-04:00","2025-12-03T21:53:22.000-04:00","1","NO"
"80438101","ALI.ME 1","1","39525","2025-12-03T21:45:33.000-04:00","2025-12-03T21:45:33.000-04:00","1","NO"
"238209717","PACA7285799","1","280000","2025-12-03T21:43:44.000-04:00","2025-12-03T21:43:44.000-04:00","1","NO"
"57435929","NEUTRONICK","2","46496","2025-12-01T22:32:29.000-04:00","2025-12-03T21:41:12.000-04:00","1","YES"
"306544864","MAXIICANDIA","1","7800","2025-12-03T21:38:01.000-04:00","2025-12-03T21:38:01.000-04:00","1","NO"
"329387538","DOAL3978558","1","30689","2025-12-03T21:33:57.000-04:00","2025-12-03T21:33:57.000-04:00","1","NO"
"32380177","PABLONASURD","1","139500","2025-12-03T21:28:27.000-04:00","2025-12-03T21:28:27.000-04:00","1","NO"
"609967603","VILLALBAMAXIMILINO","1","132060","2025-12-03T21:27:01.000-04:00","2025-12-03T21:27:01.000-04:00","1","NO"
"69711132","CHOLULA29","1","46499","2025-12-03T21:26:34.000-04:00","2025-12-03T21:26:34.000-04:00","1","NO"
"2290020933","JG20250226090948","1","49290","2025-12-03T21:20:42.000-04:00","2025-12-03T21:20:42.000-04:00","1","NO"
"59189795","SAVEIROMAN","1","64998","2025-12-03T21:19:38.000-04:00","2025-12-03T21:19:38.000-04:00","1","NO"
"41622301","YANKEN2008","5","36270","2025-12-03T21:13:34.000-04:00","2025-12-03T21:13:34.000-04:00","1","YES"
"187087930","LAGORIALUIS","1","39795","2025-12-03T21:10:02.000-04:00","2025-12-03T21:10:02.000-04:00","1","NO"
"2914163007","RUBIOINMOBILIARIA","1","8649","2025-12-03T20:59:15.000-04:00","2025-12-03T20:59:15.000-04:00","1","NO"
"1097437456","ALICIACRISTINA20220328212323","1","122760","2025-12-03T20:58:51.000-04:00","2025-12-03T20:58:51.000-04:00","1","NO"
"544973051","WEFE7108962","1","59598,5","2025-12-03T20:57:09.000-04:00","2025-12-03T20:57:09.000-04:00","1","NO"
"215996927","VIRGINIAMAYRAGOMEZ","1","14900","2025-12-03T20:53:56.000-04:00","2025-12-03T20:53:56.000-04:00","1","NO"
"718899609","CASONADEANGEL","1","260400","2025-12-03T20:51:34.000-04:00","2025-12-03T20:51:34.000-04:00","1","NO"
"66000751","JUANFERREYRA93","1","225060","2025-12-03T20:43:39.000-04:00","2025-12-03T20:43:39.000-04:00","1","NO"
"131511623","FMAMANI2013","1","39525","2025-12-03T20:41:24.000-04:00","2025-12-03T20:41:24.000-04:00","1","NO"
"570084118","MESI7185411","1","32900","2025-12-03T20:36:41.000-04:00","2025-12-03T20:36:41.000-04:00","1","NO"
"313079067","MENARDIBRUNO","1","51150","2025-12-03T20:28:03.000-04:00","2025-12-03T20:28:03.000-04:00","1","NO"
"482928593","SER.H99","1","39795","2025-12-03T20:27:39.000-04:00","2025-12-03T20:27:39.000-04:00","1","NO"
"52156490","MATIAS-UU2011","2","40589","2025-12-03T20:22:36.000-04:00","2025-12-03T20:22:36.000-04:00","2","YES"
"1135305245","VELICIOEMMANUEL20220602111457","1","26040","2025-12-03T20:20:45.000-04:00","2025-12-03T20:20:45.000-04:00","1","NO"
"183505426","PAULAVEGETTI","1","260400","2025-12-03T20:17:44.000-04:00","2025-12-03T20:17:44.000-04:00","1","NO"
"44202061","CRISTIAN_16DECORAZON","1","18507","2025-12-03T20:13:12.000-04:00","2025-12-03T20:13:12.000-04:00","1","NO"
"119571539","CARA8487355","1","10137","2025-12-03T20:10:38.000-04:00","2025-12-03T20:10:38.000-04:00","1","NO"
"172449950","LANFRANCOANDRS","1","21390","2025-12-03T20:07:12.000-04:00","2025-12-03T20:07:12.000-04:00","1","NO"
"239673842","MICA166","1","30689","2025-12-03T20:05:58.000-04:00","2025-12-03T20:05:58.000-04:00","1","NO"
"1861471709","FS20240617232841","1","49000","2025-12-03T20:04:18.000-04:00","2025-12-03T20:04:18.000-04:00","1","NO"
"1849031937","SJ20240609141725","1","61287","2025-12-03T20:01:32.000-04:00","2025-12-03T20:01:32.000-04:00","1","NO"
"160596002","JEZABELOLIVERO","1","30689","2025-12-03T19:58:19.000-04:00","2025-12-03T19:58:19.000-04:00","1","NO"
"1462868564","HACHIPABLO20231020092531","1","25575","2025-12-03T19:56:21.000-04:00","2025-12-03T19:56:21.000-04:00","1","NO"
"141236247","PABLOYOIRIS","1","23715","2025-12-03T19:50:55.000-04:00","2025-12-03T19:50:55.000-04:00","1","NO"
"194491258","PECA9810311","2","40589","2025-12-03T19:48:06.000-04:00","2025-12-03T19:48:06.000-04:00","2","YES"
"168057049","MARIAMSTUTZ","1","21390","2025-12-03T19:46:41.000-04:00","2025-12-03T19:46:41.000-04:00","1","NO"
"13916282","MADNJAGA2025","1","39897","2025-12-03T19:42:22.000-04:00","2025-12-03T19:42:22.000-04:00","1","NO"
"2931412346","3DFACTORYLAB","1","61378","2025-12-03T19:41:16.000-04:00","2025-12-03T19:41:16.000-04:00","1","NO"
"285277901","BRITOSELENA83","1","39990","2025-12-03T19:37:17.000-04:00","2025-12-03T19:37:17.000-04:00","1","NO"
"659778473","LUJU6559049","2","127187","2025-11-20T13:26:22.000-04:00","2025-12-03T19:34:07.000-04:00","1","YES"
"333614140","CRISTIANMORETTICRISTIANMORET","1","25110","2025-12-03T19:32:09.000-04:00","2025-12-03T19:32:09.000-04:00","1","NO"
"127305357","LUCASCBA18","1","39807","2025-12-03T19:29:51.000-04:00","2025-12-03T19:29:51.000-04:00","1","NO"
"165334405","RADIOKEILA","1","32999","2025-12-03T19:28:06.000-04:00","2025-12-03T19:28:06.000-04:00","1","NO"
"1924528642","LM20240730093940","1","89700","2025-12-03T19:27:08.000-04:00","2025-12-03T19:27:08.000-04:00","1","NO"
"1690172442","COWA20240218221232","1","171957","2025-12-03T19:24:43.000-04:00","2025-12-03T19:24:43.000-04:00","1","NO"
"41942445","ADEAGUSTINI","1","61287","2025-12-03T19:24:40.000-04:00","2025-12-03T19:24:40.000-04:00","1","NO"
"35912475","PAT_COND","1","30689","2025-12-03T19:24:02.000-04:00","2025-12-03T19:24:02.000-04:00","1","NO"
"1441343067","CROCCOESTEBAN20230816190721","1","3900","2025-12-03T19:22:22.000-04:00","2025-12-03T19:22:22.000-04:00","1","NO"
